name,price,main_category,sub_category,url,image_url,discount
Menu Tandoori Naan 5PCS,"Rs. 1,405",Frozen Ready to Cook,Parathas,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/parathas/menu-tandoori-naan-5pcs/12623651,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,12% OFF
Mon Salwa Paratha Plain 20PCS,Rs. 875,Frozen Ready to Cook,Parathas,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/parathas/mon-salwa-paratha-plain-20pcs/12624522,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Market Say Sasta
Mon Salwa Plain Paratha 30 PCS,"Rs. 1,255",Frozen Ready to Cook,Parathas,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/parathas/mon-salwa-plain-paratha-30-pcs/12623639,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Dawn Roghni Naan 450gm,Rs. 460,Frozen Ready to Cook,Parathas,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/parathas/dawn-roghni-naan-450gm/12641505,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Dawn Whole Wheat Chappati 10Pcs,Rs. 300,Frozen Ready to Cook,Parathas,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/parathas/dawn-whole-wheat-chappati-10pcs/12635262,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Menu Plain Paratha 20 PCS,Rs. 940,Frozen Ready to Cook,Parathas,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/parathas/menu-plain-paratha-20-pcs/12623662,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Menu Whole Wheat Paratha 30 PCS,"Rs. 1,440",Frozen Ready to Cook,Parathas,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/parathas/menu-whole-wheat-paratha-30-pcs/12623658,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF
Menu Chicken Kachori 480G,Rs. 800,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/menu-chicken-kachori-480g/73055548,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,13% OFF - Ramzan Special
K&N Spring Roll 630G,"Rs. 1,105",Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/k&n-spring-roll-630g/73055539,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,6% OFF - Ramzan Special
PK Chicken Samosa 24 Pieces,Rs. 995,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/pk-chicken-samosa-24-pieces/73055545,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,13% OFF - Ramzan Special
Metro Chef Chicken Samosa 1KG,"Rs. 1,390",Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/metro-chef-chicken-samosa-1kg/12631516,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Metro Chef Spring Roll 480GM,Rs. 735,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/metro-chef-spring-roll-480gm/12632279,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF
Mon Salwa Aaloo Samosa 12 PCS,Rs. 399,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/mon-salwa-aaloo-samosa-12-pcs/12628366,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,40% OFF
Mon Salwa Chicken Cheese Balls 33Pcs,Rs. 695,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/mon-salwa-chicken-cheese-balls-33pcs/12623633,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Big Bird Chicken Veggie Rolls 18 Pieces 540g,Rs. 950,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/big-bird-chicken-veggie-rolls-18-pieces-540g/28796493,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Dawn Aloo Samosa 480gm,Rs. 660,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/dawn-aloo-samosa-480gm/12635261,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Samosa Patti 400GM,Rs. 270,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/samosa-patti-400gm/12625715,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Dawn Hash Browns 18 Pieces 500G,Rs. 515,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/dawn-hash-browns-18-pieces-500g/12641496,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Roll Patti 400 GM,Rs. 270,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/roll-patti-400-gm/12628472,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Simply Sufi Potato Samosa 420 GM,Rs. 555,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/simply-sufi-potato-samosa-420-gm/12628283,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,33% OFF - Ramzan Special
Simply Sufi Vegetable Roll 300 GM,Rs. 300,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/simply-sufi-vegetable-roll-300-gm/12628287,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,27% OFF
KNâ€™s Samosa 420GM,Rs. 930,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/kn%C3%A2%E2%82%AC%E2%84%A2s-samosa-420gm/12623674,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,8% OFF - Ramzan Special
Simply Sufi Punjabi Samosa 400 GM,Rs. 575,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/simply-sufi-punjabi-samosa-400-gm/12628294,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,34% OFF - Ramzan Special
Simply Sufi Chicken Roll 300 GM,Rs. 580,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/simply-sufi-chicken-roll-300-gm/12628279,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Sabroso Chicken Samosa 500 GM,"Rs. 1,060",Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/sabroso-chicken-samosa-500-gm/12626402,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Market Say Sasta
Dawn Chicken Spring Roll 420GM,Rs. 700,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/dawn-chicken-spring-roll-420gm/12624615,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Mon Salwa Chicken Spring Roll 20 PCS,"Rs. 1,085",Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/mon-salwa-chicken-spring-roll-20-pcs/12623638,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Big Bird Classic Chicken Nugget 880G,"Rs. 1,200",Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/big-bird-classic-chicken-nugget-880g/12623781,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,8% OFF - Ramzan Special
Simply Sufi Chicken Samosa 420 GM,Rs. 815,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/simply-sufi-chicken-samosa-420-gm/12628280,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,23% OFF - Ramzan Special
Dawn Chicken Samosa 480gm,Rs. 995,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/dawn-chicken-samosa-480gm/12635260,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Mon Salwa Chicken Samosa 30PC,Rs. 915,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/mon-salwa-chicken-samosa-30pc/12632515,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Market Say Sasta
Chicken Samosa 240GM,Rs. 540,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/chicken-samosa-240gm/12635255,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Simply Sufi Vegetable Samosa 420 GM,Rs. 590,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/simply-sufi-vegetable-samosa-420-gm/12628288,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,28% OFF
Menu Chicken Samosa 1000GM Poly Pack,"Rs. 1,485",Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/menu-chicken-samosa-1000gm-poly-pack/12640923,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,10% OFF - Weekend Offer
Menu Chicken Samosa 24 PCS,Rs. 980,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/menu-chicken-samosa-24-pcs/12623655,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,11% OFF - Ramzan Special
Sabroso Chicken Spring Roll 630G,"Rs. 1,095",Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/sabroso-chicken-spring-roll-630g/69426473,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Mon Salwa Chicken Samosa 1KG,Rs. 999,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/mon-salwa-chicken-samosa-1kg/12632254,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,0
Sabroso Chicken Pakora 400 GM,Rs. 665,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/sabroso-chicken-pakora-400-gm/12626400,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Market Say Sasta
Punjabi Samosa 400gm,Rs. 520,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/punjabi-samosa-400gm/12632339,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Crispy Samosa Sheets,Rs. 265,Frozen Ready to Cook,Samosas and Rolls,https://www.metro-online.pk/detail/frozen-food/frozen-ready-to-cook/samosas-and-rolls/crispy-samosa-sheets/12641508,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Sunlight 2in1 Washing Powder Pink 770GM,Rs. 195,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/sunlight-2in1-washing-powder-pink-770gm/12620507,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,3% OFF
Bonus Tristar 225 GM,Rs. 50,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/bonus-tristar-225-gm/12625684,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Market Say Sasta
Bonus Active Top Load Detergent 750GM,Rs. 209,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/bonus-active-top-load-detergent-750gm/12620569,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Market Say Sasta
Sunlight 2in1 Washing Powder Pink 400GM,Rs. 98,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/sunlight-2in1-washing-powder-pink-400gm/60121933,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Sunlight 2in1 Washing Powder Green 400GM,Rs. 99,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/sunlight-2in1-washing-powder-green-400gm/59543877,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Fine Life Laundry Soap 250 X4,Rs. 438,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/fine-life-laundry-soap-250-x4/63737424,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Bonus Tristar Top Load 950GM,Rs. 215,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/bonus-tristar-top-load-950gm/12625530,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Number 1 Washing Powder 1kg,Rs. 209,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/number-1-washing-powder-1kg/12639667,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,16% OFF
Express Top Load 1KG,Rs. 365,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/express-top-load-1kg/12625531,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Market Say Sasta
Surf Excel 95GM,Rs. 50,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/surf-excel-95gm/12639995,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Market Say Sasta
Brite Top Load 1 KG,Rs. 529,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/brite-top-load-1-kg/12620673,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Market Say Sasta
Surf Excel Detergent 500 GM,Rs. 269,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/surf-excel-detergent-500-gm/12621931,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,3% OFF
Express Cp Top Load 1.5KG,Rs. 519,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/express-cp-top-load-1.5kg/12625245,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Breeo Detergent 1kg,Rs. 499,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/breeo-detergent-1kg/12639660,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Numberdaar Washing Powder 5kg,Rs. 899,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/numberdaar-washing-powder-5kg/12639674,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,9% OFF
Surf Excel Detergent 3KG,"Rs. 1,569",Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/surf-excel-detergent-3kg/12620235,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,21% OFF
Surf Excel Washing Powder 1KG,Rs. 565,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/surf-excel-washing-powder-1kg/12623822,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,3% OFF
Surf Excel Detergent 2KG,"Rs. 1,110",Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/surf-excel-detergent-2kg/12620119,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Sunlight 2in1 Washing Powder Pink 1KG,Rs. 252,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/sunlight-2in1-washing-powder-pink-1kg/45326357,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
SUFI Special Quality Soap 1kg,Rs. 515,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/sufi-special-quality-soap-1kg/83333560,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,11% OFF - Anniversary Offer
Ariel Downy 1 KG,Rs. 539,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/ariel-downy-1-kg/94917873,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Number 1 Washing Powder 400g,Rs. 89,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/number-1-washing-powder-400g/12639669,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,12% OFF - Anniversary Offer
Brite Detergent Top Load 500GM,Rs. 264,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/brite-detergent-top-load-500gm/12625698,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Market Say Sasta
Ariel Top Load 2 KG,"Rs. 1,092",Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/ariel-top-load-2-kg/12620502,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,4% OFF
Sufi Super Detergent 1KG,Rs. 549,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/sufi-super-detergent-1kg/82388597,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Sunlight 2in1 Washing Powder Pink 2KG,Rs. 495,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/sunlight-2in1-washing-powder-pink-2kg-/84306349,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Brite Maximum Powder 90GM,Rs. 49,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/brite-maximum-powder-90gm/12625875,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Sufi Super Detergent 500GM,Rs. 266,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/sufi-super-detergent-500gm/79735402,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Bonus Active Detergent Powder 2KG,Rs. 555,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/bonus-active-detergent-powder-2kg/12621057,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Market Say Sasta
Sunlight 2in1 Washing Powder Green 2KG,Rs. 495,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/sunlight-2in1-washing-powder-green-2kg-/67864261,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
RIN Washing Powder 140GM,Rs. 49,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/rin-washing-powder-140gm/84883158,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Bonus Tristar Washing Powder 1500GM,Rs. 409,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/bonus-tristar-washing-powder-1500gm/12637151,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,7% OFF
Surf Excel Matic Top Load 1 KG,Rs. 699,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/surf-excel-matic-top-load-1-kg/12621403,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
Surf Excel Washing Detergent 180GM,Rs. 99,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/surf-excel-washing-detergent-180gm/12643056,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Free Shipping
Surf Excel 4.5 KG,"Rs. 2,450",Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/surf-excel-4.5-kg/12620638,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,21% OFF
Sunlight Rose Detergent Powder 850 GM,Rs. 195,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/sunlight-rose-detergent-powder-850-gm/12621932,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Market Say Sasta
Surf Excel Liquid Detergent 1 Liter,Rs. 645,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/surf-excel-liquid-detergent-1-liter/12637862,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Market Say Sasta
ARIEL Washing Powder 500GM,Rs. 285,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/ariel-washing-powder-500gm/12632267,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,9% OFF
Rin Washing Powder 1KG,Rs. 385,Laundry,Detergents and Laundry Soaps,https://www.metro-online.pk/detail/household/laundry/detergents-and-laundry-soaps/rin-washing-powder-1kg/95708725,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,Best Price
